Transaction ID,Date,Customer Name,Product Category,Product Name,Quantity,Price,Total Amount,Payment Method,Country
7184,2024-12-10,Wei Zhang,,,2,15 USD,412.55,Credit Card,United States
5449,12/11/2024,John Doe,Fruits,Apple,10,8,225.89,Credit Card,U.S.A.
4948,2024/12/09,,Electronics,Table,2,8,367.44,Credit Card,United States
9606,12/11/2024,Wei Zhang,Fruits,Banana,2,20.0,218.44,CASH,United States
1163,2024-12-10,Wei Zhang,,,2,20.0,458.21,Paypal,INDIA
2650,,Maria Lopez,Household,Table,,10.5,445.82,Cash,Germany
6284,"Dec 11, 2024",Jane Smith,Fruits,Apple,,15 USD,372.3,CASH,
3137,2024-12-10,Maria Lopez,Electronics,Laptop,3,15.0,197.91,Cash,
1953,2024/12/09,John Doe,Household,Table,3,8,398.26,Cash,USA
2391,2024/12/09,Ali Khan,Fruits,Apple,10,,324.94,Cash,
5152,,Wei Zhang,Electronics,Laptop,2,15.0,384.92,Paypal,Germany
3755,12/11/2024,,Household,Table,1,15.0,299.87,Debit,
9438,2024/12/09,Maria Lopez,Clothing,Shirt,3,,111.39,Paypal,
9663,2024/12/09,Jane Smith,,,Five,15 USD,264.5,,
4015,2024-12-10,,Electronics,Laptop,2,10.5,108.38,Debit,India
6263,2024/12/09,Jane Smith,Household,Table,2,20.0,318.05,CASH,China
7218,"Dec 11, 2024",,Vegetables,Tomato,1,10.5,167.16,,
6318,2024-12-10,John Doe,Fruits,Apple,10,20.0,153.21,Paypal,United States
6276,2024-12-10,Jane Smith,Electronics,Laptop,2,10.5,83.53,,India
4944,2024-12-10,Wei Zhang,Clothing,Shirt,1,,270.85,Cash,Germany
1453,12/11/2024,,,,,8,144.33,Credit Card,China
1652,2024-12-10,Maria Lopez,Clothing,Shirt,10,15 USD,296.77,Paypal,United States
9253,2024/12/09,Wei Zhang,,,10,20.0,454.37,Paypal,USA
2900,,,Electronics,Laptop,1,15.0,73.11,Paypal,U.S.A.
6175,2024/12/09,,Electronics,Laptop,2,15.0,,Debit,USA
1503,"Dec 11, 2024",Maria Lopez,Household,Table,,20.0,283.51,Paypal,Germany
2213,,,,,Five,20.0,482.92,Cash,India
8786,,,,,3,15.0,92.94,CASH,U.S.A.
5574,,John Doe,Clothing,Shirt,2,20.0,376.31,Credit Card,Germany
5198,2024-12-10,John Doe,Electronics,Laptop,Five,20.0,487.13,Cash,INDIA
3144,,John Doe,Clothing,Shirt,,10.5,447.23,Paypal,U.S.A.
8224,,Maria Lopez,Household,Table,10,,197.45,CASH,China
8972,2024/12/09,Ali Khan,Vegetables,Tomato,10,8,15.85,Debit,USA
7140,2024-12-10,Maria Lopez,Electronics,Laptop,,20.0,419.29,Paypal,USA
7325,"Dec 11, 2024",John Doe,,,3,15 USD,363.87,CASH,USA
8955,"Dec 11, 2024",,Household,Table,Five,8,421.84,,Germany
7834,,,Vegetables,Banana,,10.5,445.05,CASH,USA
8664,12/11/2024,Maria Lopez,,,Five,15.0,360.47,Debit,China
2152,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,Five,15.0,278.89,Cash,Germany
9783,,Ali Khan,Vegetables,Tomato,3,15 USD,390.61,Debit,China
1645,2024/12/09,,,,2,,,Paypal,China
3486,,John Doe,Electronics,Laptop,3,,205.38,,Germany
6780,2024-12-10,Jane Smith,Household,Table,2,20.0,278.9,Debit,
8352,2024/12/09,Maria Lopez,Electronics,Laptop,1,8,167.81,Credit Card,United States
5740,2024/12/09,Wei Zhang,Vegetables,Banana,,,323.27,Cash,China
6129,2024/12/09,Wei Zhang,Electronics,Laptop,10,20.0,79.64,,INDIA
7804,2024/12/09,Jane Smith,Fruits,Apple,Five,,105.03,CASH,India
2597,12/11/2024,,Household,Table,Five,8,497.58,Credit Card,U.S.A.
1251,12/11/2024,John Doe,Fruits,Apple,1,20.0,119.79,,China
2533,"Dec 11, 2024",John Doe,,,3,10.5,196.63,,U.S.A.
5928,,Ali Khan,,,Five,15.0,187.34,Cash,INDIA
7111,2024/12/09,,Clothing,Shirt,2,10.5,425.35,Paypal,USA
8509,2024-12-10,,,,3,,109.24,Cash,United States
2988,"Dec 11, 2024",Ali Khan,Electronics,Laptop,1,20.0,324.77,Debit,India
5800,2024-12-10,Jane Smith,Fruits,Apple,10,8,142.44,CASH,INDIA
9620,2024/12/09,Maria Lopez,,,,,214.19,CASH,United States
5343,2024-12-10,John Doe,Fruits,Apple,2,20.0,154.84,Debit,USA
4957,"Dec 11, 2024",,Clothing,Shirt,,20.0,399.52,CASH,U.S.A.
6840,"Dec 11, 2024",,,,10,15 USD,104.58,Debit,Germany
9831,2024/12/09,Jane Smith,Clothing,Shirt,3,15 USD,39.4,Paypal,U.S.A.
7145,12/11/2024,Wei Zhang,,,Five,10.5,231.03,Credit Card,USA
2581,12/11/2024,,Household,Table,10,15.0,281.95,Paypal,Germany
9343,12/11/2024,,Household,Table,3,8,368.2,CASH,INDIA
6209,2024/12/09,Ali Khan,,,10,10.5,,Debit,
9842,2024/12/09,John Doe,Fruits,Apple,,20.0,,Debit,India
7348,12/11/2024,,Household,Table,10,20.0,256.59,Cash,India
2930,2024/12/09,,,,2,8,276.8,Cash,U.S.A.
4627,2024-12-10,Jane Smith,Vegetables,Tomato,,15.0,,Paypal,United States
5458,2024-12-10,Maria Lopez,Fruits,Apple,,8,77.91,Cash,China
7508,,Maria Lopez,Electronics,Laptop,1,20.0,259.0,Paypal,U.S.A.
1702,,Jane Smith,Clothing,Shirt,1,20.0,32.02,Credit Card,Germany
7499,"Dec 11, 2024",,Electronics,Laptop,1,20.0,497.92,CASH,
5373,2024-12-10,Maria Lopez,Vegetables,Tomato,2,8,462.22,Credit Card,India
1779,,Wei Zhang,Vegetables,Tomato,1,15.0,,Debit,USA
1185,2024-12-10,Wei Zhang,Electronics,Laptop,,10.5,29.39,Cash,India
7848,2024/12/09,John Doe,Vegetables,Tomato,,15 USD,481.28,,United States
2659,,Ali Khan,Household,Table,10,,499.33,CASH,Germany
7280,2024/12/09,,Vegetables,Tomato,,,,,China
1320,,,Electronics,Laptop,10,20.0,183.14,,U.S.A.
9114,"Dec 11, 2024",Maria Lopez,,,10,8,224.71,Paypal,
5106,2024-12-10,,Electronics,Laptop,2,15 USD,475.97,Paypal,INDIA
1479,12/11/2024,,Vegetables,Tomato,3,,203.2,Credit Card,USA
8915,2024-12-10,,Household,Table,10,15.0,283.44,,China
8660,2024-12-10,Wei Zhang,Fruits,Apple,,8,363.15,CASH,China
1921,,,Electronics,Table,,15.0,,Paypal,India
2349,12/11/2024,John Doe,Vegetables,Tomato,2,10.5,268.97,,India
1013,2024/12/09,Ali Khan,,,10,,131.81,Debit,China
9587,12/11/2024,Jane Smith,,,Five,15 USD,354.08,CASH,United States
5893,2024/12/09,Maria Lopez,Fruits,Apple,10,10.5,468.94,Paypal,INDIA
8150,2024-12-10,,,,10,10.5,453.31,Cash,INDIA
3703,2024/12/09,Wei Zhang,,,Five,10.5,116.58,Cash,India
5925,,Ali Khan,Fruits,Banana,,20.0,,Credit Card,
7324,2024-12-10,Wei Zhang,Vegetables,Tomato,10,20.0,76.52,Paypal,China
3413,,Maria Lopez,Fruits,Apple,1,15.0,486.02,Paypal,
3753,"Dec 11, 2024",John Doe,Electronics,Laptop,10,15.0,190.85,,China
9576,2024/12/09,Ali Khan,Vegetables,Tomato,1,,194.97,Debit,Germany
4467,,,Household,Table,Five,20.0,472.42,Debit,Germany
4774,,,Electronics,Laptop,3,10.5,344.13,,United States
1586,"Dec 11, 2024",,,,3,10.5,423.46,Debit,
9000,2024-12-10,Jane Smith,Clothing,Shirt,1,20.0,317.51,Credit Card,
1584,"Dec 11, 2024",,Clothing,Shirt,10,8,53.96,Credit Card,U.S.A.
8819,12/11/2024,,,,10,20.0,198.79,CASH,China
6027,2024-12-10,Jane Smith,Clothing,Shirt,Five,15.0,265.12,Cash,United States
9596,"Dec 11, 2024",John Doe,Fruits,Apple,2,20.0,425.12,Credit Card,Germany
0,2024-12-10,,Household,Table,3,,399.67,CASH,U.S.A.
1783,2024/12/09,Wei Zhang,,,10,,159.04,Credit Card,India
1476,,Ali Khan,Electronics,Laptop,3,15 USD,60.51,Credit Card,China
4560,2024-12-10,Maria Lopez,Electronics,Laptop,1,15.0,493.66,Cash,U.S.A.
6154,"Dec 11, 2024",Ali Khan,Electronics,Laptop,2,15 USD,375.4,,India
8055,,,Vegetables,Banana,10,8,,Credit Card,United States
2625,2024/12/09,,Fruits,Banana,10,8,332.07,Cash,U.S.A.
0,"Dec 11, 2024",Wei Zhang,Vegetables,Banana,3,10.5,306.36,Credit Card,United States
6758,2024/12/09,Maria Lopez,Fruits,Banana,Five,20.0,372.26,Credit Card,
3028,2024/12/09,,Vegetables,Tomato,,15.0,190.56,,India
5336,12/11/2024,,Electronics,Table,3,8,392.41,Cash,U.S.A.
6040,2024/12/09,John Doe,Fruits,Apple,10,8,200.58,Debit,U.S.A.
5021,12/11/2024,,Household,Table,1,10.5,258.86,,U.S.A.
4854,2024/12/09,John Doe,Clothing,Shirt,1,8,90.82,Debit,INDIA
2825,,Wei Zhang,,,10,15.0,203.08,Cash,India
1073,12/11/2024,Ali Khan,Vegetables,Tomato,Five,15 USD,327.6,,
9738,2024/12/09,Wei Zhang,Clothing,Shirt,1,10.5,420.44,CASH,INDIA
2964,"Dec 11, 2024",Jane Smith,Clothing,Shirt,10,,116.35,Credit Card,China
4202,12/11/2024,,Vegetables,Tomato,10,10.5,255.87,Credit Card,Germany
2274,2024-12-10,,Household,Table,3,20.0,479.34,CASH,INDIA
3833,2024/12/09,Wei Zhang,Electronics,Laptop,Five,8,290.97,,USA
3989,2024-12-10,Wei Zhang,Electronics,Laptop,,15.0,154.76,CASH,China
8299,2024-12-10,Maria Lopez,Fruits,Banana,,15.0,22.26,Paypal,China
4193,12/11/2024,Maria Lopez,Fruits,Apple,Five,8,404.76,Cash,INDIA
2493,2024-12-10,Ali Khan,Electronics,Laptop,1,10.5,320.81,Credit Card,India
9020,2024/12/09,John Doe,Fruits,Apple,Five,15 USD,114.17,,United States
8223,12/11/2024,Ali Khan,Fruits,Banana,10,20.0,,Paypal,INDIA
5587,12/11/2024,Ali Khan,,,,15.0,305.93,Debit,USA
5403,"Dec 11, 2024",Ali Khan,Fruits,Apple,2,20.0,95.18,,U.S.A.
4919,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,Five,15 USD,295.63,,INDIA
6952,"Dec 11, 2024",Wei Zhang,Electronics,Table,2,,330.93,Credit Card,United States
9518,2024/12/09,Jane Smith,Clothing,Shirt,,10.5,408.35,CASH,
4407,"Dec 11, 2024",Ali Khan,Electronics,Laptop,10,15 USD,178.57,,India
7304,,Ali Khan,,,3,,314.99,CASH,USA
2403,,Maria Lopez,Household,Table,10,10.5,176.5,Debit,U.S.A.
9424,"Dec 11, 2024",Maria Lopez,Electronics,Laptop,Five,8,485.43,Cash,United States
7043,2024/12/09,,Household,Table,10,15 USD,359.89,Credit Card,INDIA
8234,"Dec 11, 2024",,Fruits,Apple,10,15.0,28.44,CASH,U.S.A.
9775,2024/12/09,,Electronics,Laptop,,10.5,,CASH,Germany
1558,12/11/2024,Ali Khan,Fruits,Banana,,8,59.48,,
2200,"Dec 11, 2024",Jane Smith,Vegetables,Tomato,2,15 USD,,Cash,
5574,12/11/2024,Jane Smith,Electronics,Laptop,1,15 USD,433.68,CASH,USA
2655,12/11/2024,Wei Zhang,Fruits,Apple,2,,76.14,Credit Card,USA
2947,2024/12/09,Wei Zhang,Fruits,Banana,1,8,464.03,Credit Card,USA
7359,,Wei Zhang,Clothing,Shirt,1,15.0,231.7,Paypal,U.S.A.
8423,2024/12/09,Ali Khan,Fruits,Apple,Five,15.0,449.6,Credit Card,USA
6367,2024/12/09,Wei Zhang,Electronics,Laptop,1,20.0,419.7,,INDIA
5243,"Dec 11, 2024",,Vegetables,Tomato,2,8,105.69,Paypal,India
3874,,Wei Zhang,,,Five,15.0,101.16,Credit Card,INDIA
2845,2024/12/09,,,,10,15 USD,208.51,Paypal,India
1891,,,,,10,15 USD,477.05,Cash,INDIA
4529,"Dec 11, 2024",John Doe,Fruits,Apple,3,8,383.87,CASH,U.S.A.
1606,2024/12/09,Wei Zhang,,,10,15.0,201.64,CASH,INDIA
1018,,Maria Lopez,Vegetables,Tomato,3,15 USD,222.17,Cash,Germany
9505,,Wei Zhang,Electronics,Laptop,1,15 USD,32.04,,INDIA
0,2024/12/09,Jane Smith,Clothing,Shirt,Five,,17.57,Cash,Germany
5538,2024/12/09,Wei Zhang,Vegetables,Banana,Five,,,CASH,China
2181,,,,,3,15.0,256.17,CASH,U.S.A.
7851,"Dec 11, 2024",,Vegetables,Tomato,Five,15.0,122.46,Debit,USA
1384,"Dec 11, 2024",Maria Lopez,Clothing,Shirt,Five,20.0,79.93,Debit,INDIA
3400,12/11/2024,,Vegetables,Tomato,3,10.5,454.88,Credit Card,INDIA
5289,12/11/2024,Wei Zhang,Clothing,Shirt,1,15 USD,378.4,,United States
8896,2024-12-10,Wei Zhang,Clothing,Shirt,Five,,,Debit,India
5204,"Dec 11, 2024",Maria Lopez,Household,Table,Five,15.0,,Debit,U.S.A.
8200,12/11/2024,,Clothing,Shirt,1,20.0,360.72,Paypal,USA
6430,2024/12/09,Jane Smith,Household,Table,10,15 USD,315.15,,INDIA
8257,12/11/2024,Ali Khan,Household,Table,1,15 USD,,Cash,Germany
4874,,John Doe,,,2,15.0,391.3,Credit Card,INDIA
4310,12/11/2024,,Electronics,Laptop,10,20.0,39.32,Cash,China
6638,,John Doe,,,1,,70.48,,United States
8060,,Ali Khan,Vegetables,Tomato,Five,15 USD,105.01,Debit,China
1182,,,Vegetables,Banana,2,20.0,266.06,Paypal,U.S.A.
7298,"Dec 11, 2024",,,,10,15.0,112.62,,USA
7006,2024-12-10,John Doe,,,,10.5,453.39,Paypal,
5729,,Wei Zhang,Vegetables,Tomato,1,20.0,438.6,CASH,China
8945,12/11/2024,John Doe,Fruits,Apple,3,,146.08,Credit Card,India
6905,2024/12/09,,Electronics,Laptop,,,384.82,Debit,U.S.A.
2424,12/11/2024,,Household,Table,10,10.5,,Credit Card,India
7616,2024-12-10,Maria Lopez,Household,Table,Five,20.0,17.17,Debit,U.S.A.
2213,2024-12-10,Wei Zhang,Clothing,Shirt,1,20.0,33.63,CASH,Germany
7554,,John Doe,Electronics,Laptop,1,10.5,312.03,,India
4398,12/11/2024,Jane Smith,,,Five,8,276.68,Paypal,USA
1968,2024/12/09,,Fruits,Apple,,8,428.23,Paypal,USA
5309,"Dec 11, 2024",John Doe,,,,15 USD,280.21,Cash,U.S.A.
3371,2024/12/09,Ali Khan,Fruits,Apple,10,15 USD,232.82,Debit,USA
1364,2024-12-10,Ali Khan,Vegetables,Tomato,Five,15.0,403.62,Paypal,U.S.A.
1410,12/11/2024,Jane Smith,Fruits,Apple,3,15.0,40.62,CASH,INDIA
7675,,Ali Khan,,,10,15 USD,216.19,,USA
1543,,Ali Khan,Vegetables,Tomato,,20.0,288.99,,USA
5185,,,Vegetables,Tomato,2,15.0,257.53,Paypal,China
7281,"Dec 11, 2024",John Doe,Vegetables,Tomato,10,15 USD,,Paypal,INDIA
0,"Dec 11, 2024",Wei Zhang,Electronics,Laptop,,20.0,116.88,Cash,Germany
3925,2024/12/09,Wei Zhang,,,,15.0,305.81,Paypal,INDIA
4949,12/11/2024,Jane Smith,Household,Table,1,20.0,307.71,Paypal,U.S.A.
2995,,Maria Lopez,Electronics,Laptop,,8,149.62,Credit Card,
9716,"Dec 11, 2024",John Doe,Household,Table,1,10.5,448.92,Credit Card,United States
5403,,John Doe,Clothing,Shirt,3,20.0,394.25,Debit,Germany
4288,2024-12-10,Jane Smith,Electronics,Laptop,Five,10.5,384.2,Paypal,India
3776,2024/12/09,,,,Five,15.0,369.57,,INDIA
7857,2024-12-10,,Fruits,Apple,10,15.0,19.78,,USA
2601,12/11/2024,Wei Zhang,Electronics,Table,10,15 USD,285.63,Credit Card,United States
8903,,Maria Lopez,Vegetables,Tomato,,8,56.7,CASH,India
9866,,,,,,15 USD,267.37,Debit,United States
6905,,,Fruits,Apple,Five,20.0,203.15,CASH,China
4749,2024/12/09,Maria Lopez,Clothing,Shirt,10,10.5,293.91,Paypal,USA
6421,2024/12/09,,Fruits,Apple,2,10.5,496.61,Paypal,Germany
6848,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,1,10.5,472.8,Debit,India
3759,,,Fruits,Apple,10,,453.37,Credit Card,INDIA
6326,2024/12/09,Wei Zhang,Fruits,Apple,3,20.0,37.81,Credit Card,
1232,12/11/2024,,Clothing,Shirt,,8,388.95,Paypal,China
3758,"Dec 11, 2024",Ali Khan,Fruits,Apple,,15.0,113.75,,China
4651,12/11/2024,John Doe,Fruits,Apple,,15.0,421.84,CASH,India
4943,,Maria Lopez,Fruits,Apple,Five,15.0,60.41,,INDIA
7365,2024-12-10,,Clothing,Shirt,Five,8,204.3,,U.S.A.
6328,12/11/2024,Ali Khan,Household,Table,10,10.5,185.33,Debit,Germany
9604,2024-12-10,John Doe,Household,Table,2,,127.25,CASH,INDIA
8073,,Wei Zhang,Household,Table,2,,234.18,Paypal,United States
9071,2024-12-10,,Electronics,Table,Five,8,452.41,Cash,India
4131,,Wei Zhang,Electronics,Laptop,Five,15 USD,429.87,,U.S.A.
3961,12/11/2024,,Vegetables,Banana,Five,8,51.36,Debit,
8682,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,2,15.0,131.64,Credit Card,India
6302,2024-12-10,Maria Lopez,Vegetables,Tomato,10,15.0,19.39,Paypal,U.S.A.
8409,12/11/2024,Wei Zhang,Electronics,Laptop,1,8,255.66,Debit,USA
3041,2024-12-10,Ali Khan,Fruits,Apple,3,8,210.08,Cash,
8360,2024/12/09,,Clothing,Shirt,10,,409.73,CASH,China
7619,12/11/2024,Maria Lopez,Household,Table,Five,15 USD,25.85,Cash,United States
5687,12/11/2024,Jane Smith,Electronics,Laptop,1,15 USD,426.34,Cash,India
4254,2024-12-10,Ali Khan,Clothing,Shirt,2,15 USD,320.3,Debit,India
4576,12/11/2024,Ali Khan,Clothing,Shirt,,,213.51,Cash,
7793,"Dec 11, 2024",Jane Smith,Fruits,Apple,,,365.85,Credit Card,
2243,2024/12/09,,Electronics,Laptop,3,20.0,464.28,CASH,INDIA
6991,2024-12-10,John Doe,Fruits,Apple,10,10.5,271.69,Credit Card,India
6136,2024-12-10,Wei Zhang,Household,Table,2,,273.81,,U.S.A.
1332,,Ali Khan,Vegetables,Tomato,1,20.0,300.0,Credit Card,Germany
8661,12/11/2024,Jane Smith,,,Five,20.0,124.8,Cash,India
9771,12/11/2024,Jane Smith,Fruits,Apple,1,8,139.91,Debit,
9834,"Dec 11, 2024",,Clothing,Shirt,10,15 USD,,CASH,U.S.A.
2794,2024-12-10,John Doe,Vegetables,Tomato,3,8,138.71,Cash,INDIA
6795,2024-12-10,Jane Smith,Clothing,Shirt,Five,15.0,342.59,Paypal,China
5146,"Dec 11, 2024",John Doe,Electronics,Table,,15 USD,232.08,Paypal,INDIA
1395,2024/12/09,Maria Lopez,,,10,20.0,47.85,Paypal,China
8174,,Wei Zhang,,,,10.5,293.25,Debit,China
1684,2024/12/09,Maria Lopez,Electronics,Laptop,1,15.0,228.12,Debit,INDIA
2042,2024/12/09,John Doe,Electronics,Laptop,Five,,421.38,Paypal,
1113,,,Vegetables,Banana,10,15.0,157.74,Cash,Germany
2274,2024/12/09,,Vegetables,Tomato,10,15 USD,69.57,Cash,INDIA
2250,2024-12-10,Wei Zhang,,,,15 USD,264.7,Credit Card,
2914,2024/12/09,,Electronics,Laptop,1,8,406.84,Credit Card,
1200,,Ali Khan,Clothing,Shirt,,10.5,61.08,Paypal,INDIA
2604,,,Household,Table,Five,15.0,280.86,CASH,USA
8287,"Dec 11, 2024",John Doe,Fruits,Apple,2,,76.31,Cash,INDIA
7547,12/11/2024,Jane Smith,,,1,10.5,137.12,Credit Card,India
3461,,,Clothing,Shirt,1,15 USD,110.37,Debit,United States
3211,2024-12-10,Jane Smith,Fruits,Apple,2,,373.25,Credit Card,INDIA
8620,,Maria Lopez,,,Five,20.0,68.85,,
6069,2024/12/09,Wei Zhang,Electronics,Laptop,,15.0,108.66,Paypal,INDIA
7344,2024-12-10,Wei Zhang,Vegetables,Tomato,,20.0,12.57,Paypal,China
6081,"Dec 11, 2024",,Fruits,Apple,2,15 USD,494.12,,U.S.A.
9640,2024/12/09,,Household,Table,2,8,394.6,,United States
3468,,Ali Khan,Electronics,Laptop,10,15.0,373.83,,India
0,2024/12/09,,Electronics,Laptop,Five,15 USD,241.16,Cash,USA
4235,2024-12-10,Wei Zhang,Household,Table,,20.0,121.0,CASH,Germany
3659,12/11/2024,Ali Khan,Clothing,Shirt,Five,8,86.25,CASH,INDIA
3411,2024-12-10,,,,10,20.0,71.27,,U.S.A.
5165,2024/12/09,,Clothing,Shirt,Five,20.0,438.14,Credit Card,
1681,2024/12/09,Maria Lopez,Electronics,Laptop,,20.0,447.7,Credit Card,China
7580,12/11/2024,John Doe,,,2,,237.25,Credit Card,
8109,2024/12/09,Maria Lopez,,,10,15.0,,Credit Card,Germany
1522,2024/12/09,John Doe,Vegetables,Tomato,2,,324.33,Paypal,INDIA
6288,,,Fruits,Apple,10,15.0,298.41,Paypal,India
2734,12/11/2024,,Clothing,Shirt,2,20.0,492.87,Credit Card,U.S.A.
7293,2024/12/09,,,,10,10.5,219.78,Credit Card,USA
1473,2024/12/09,,Household,Table,2,10.5,280.99,Cash,China
5757,"Dec 11, 2024",Jane Smith,Household,Table,1,10.5,399.29,CASH,China
4884,2024/12/09,John Doe,,,Five,20.0,414.46,Credit Card,
1711,"Dec 11, 2024",Maria Lopez,Vegetables,Banana,,15.0,20.76,,United States
9053,2024/12/09,John Doe,Household,Table,3,,477.17,Debit,INDIA
6879,2024-12-10,,,,2,8,30.99,Cash,India
7998,,Wei Zhang,Clothing,Shirt,Five,20.0,,,Germany
6946,12/11/2024,,Fruits,Apple,1,15 USD,170.62,CASH,U.S.A.
2558,2024/12/09,,Household,Table,Five,15.0,134.44,Credit Card,
1117,12/11/2024,,Fruits,Banana,3,10.5,178.46,,USA
3800,2024/12/09,,Fruits,Apple,1,15 USD,442.88,Cash,United States
3165,2024/12/09,John Doe,,,,20.0,19.19,Debit,U.S.A.
1008,,Wei Zhang,Vegetables,Tomato,10,8,269.78,,Germany
5109,"Dec 11, 2024",Wei Zhang,Fruits,Apple,2,20.0,34.64,CASH,
9907,,,Vegetables,Tomato,3,15 USD,49.04,Paypal,China
4190,2024/12/09,Ali Khan,Vegetables,Tomato,3,8,430.24,CASH,USA
4580,"Dec 11, 2024",,Clothing,Shirt,1,8,133.9,Cash,China
8944,2024/12/09,Maria Lopez,Vegetables,Tomato,,8,79.6,CASH,United States
9122,2024-12-10,,Clothing,Shirt,3,,202.8,,United States
3197,,Maria Lopez,Vegetables,Tomato,1,15 USD,258.52,Paypal,USA
4782,"Dec 11, 2024",Ali Khan,Clothing,Shirt,1,15.0,437.69,Debit,USA
1538,"Dec 11, 2024",Maria Lopez,Clothing,Shirt,Five,,116.79,Credit Card,China
6936,"Dec 11, 2024",,Clothing,Shirt,Five,,214.8,Debit,INDIA
7513,"Dec 11, 2024",,Fruits,Apple,Five,15.0,68.41,Cash,Germany
2521,"Dec 11, 2024",,Vegetables,Tomato,,,423.89,,China
1541,2024/12/09,,Fruits,Banana,3,8,22.09,Credit Card,USA
9931,12/11/2024,,Vegetables,Tomato,2,8,42.13,CASH,Germany
7651,,Wei Zhang,Clothing,Shirt,10,,59.41,,India
4939,2024/12/09,,Household,Table,10,20.0,259.24,Credit Card,China
5785,12/11/2024,Wei Zhang,Household,Table,Five,15.0,218.09,,INDIA
7033,2024-12-10,Maria Lopez,Household,Table,Five,10.5,98.73,Paypal,U.S.A.
3781,"Dec 11, 2024",Wei Zhang,Electronics,Table,10,20.0,284.01,Credit Card,Germany
8085,"Dec 11, 2024",,Electronics,Laptop,3,15.0,235.36,Credit Card,USA
5697,,Ali Khan,,,1,8,254.5,Paypal,United States
2530,2024-12-10,John Doe,Clothing,Shirt,1,20.0,126.41,Paypal,
9744,,Jane Smith,Vegetables,Tomato,1,,420.98,Paypal,INDIA
9951,12/11/2024,Jane Smith,Vegetables,Tomato,10,,,Credit Card,China
5350,2024-12-10,Wei Zhang,Fruits,Apple,3,20.0,,Paypal,INDIA
7573,12/11/2024,Maria Lopez,Vegetables,Banana,1,20.0,34.26,Debit,U.S.A.
4059,"Dec 11, 2024",,Household,Table,2,15 USD,115.86,CASH,USA
9946,12/11/2024,Wei Zhang,,,2,10.5,108.27,Debit,United States
6329,,John Doe,Clothing,Shirt,1,8,,Debit,India
5266,2024-12-10,Jane Smith,,,10,10.5,262.28,Paypal,INDIA
5328,2024-12-10,Ali Khan,Clothing,Shirt,,,175.32,Cash,U.S.A.
1015,,John Doe,Clothing,Shirt,3,8,481.09,,United States
4925,,Wei Zhang,Fruits,Apple,10,15 USD,94.27,Paypal,U.S.A.
1594,"Dec 11, 2024",John Doe,Fruits,Apple,1,15 USD,302.75,Cash,USA
9117,2024-12-10,John Doe,,,10,,257.03,,INDIA
7648,12/11/2024,Jane Smith,Vegetables,Tomato,10,15 USD,,Credit Card,
9186,2024/12/09,John Doe,Fruits,Apple,3,15 USD,467.62,,
8866,,,Vegetables,Banana,1,8,56.69,Paypal,U.S.A.
7271,12/11/2024,Maria Lopez,Clothing,Shirt,Five,8,46.66,Credit Card,U.S.A.
9565,2024/12/09,Maria Lopez,Vegetables,Tomato,2,15.0,353.7,Paypal,
6523,,Jane Smith,Fruits,Apple,2,8,441.35,Credit Card,U.S.A.
4464,12/11/2024,John Doe,Clothing,Shirt,Five,20.0,440.79,Debit,China
8184,,,Electronics,Laptop,Five,8,216.36,Debit,Germany
5056,2024/12/09,,Clothing,Shirt,,20.0,363.83,Cash,
2965,2024-12-10,Jane Smith,Household,Table,3,15.0,343.99,,USA
1557,"Dec 11, 2024",,Electronics,Laptop,,,,Debit,Germany
4341,,John Doe,Electronics,Laptop,1,15.0,,,Germany
3974,2024/12/09,Wei Zhang,Clothing,Shirt,,15.0,,Debit,U.S.A.
1724,,Jane Smith,,,3,20.0,339.33,CASH,United States
7068,,,Household,Table,Five,15 USD,228.38,Credit Card,China
9609,2024/12/09,John Doe,Fruits,Banana,,15.0,299.2,Paypal,Germany
8940,,,Fruits,Apple,2,20.0,65.17,,India
4791,,Maria Lopez,Vegetables,Tomato,Five,20.0,,Credit Card,U.S.A.
1423,"Dec 11, 2024",,Vegetables,Tomato,2,10.5,482.09,CASH,U.S.A.
1418,2024/12/09,Jane Smith,Vegetables,Tomato,10,15.0,219.07,,INDIA
3799,"Dec 11, 2024",John Doe,Fruits,Apple,2,,357.64,Cash,
5390,,Ali Khan,Household,Table,,15 USD,482.19,Debit,United States
5944,2024-12-10,Wei Zhang,,,3,20.0,16.33,Paypal,USA
7383,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,1,10.5,49.34,Debit,India
3776,12/11/2024,John Doe,Vegetables,Tomato,2,20.0,,Cash,China
9892,2024-12-10,Jane Smith,Electronics,Laptop,3,20.0,97.57,Debit,Germany
2032,2024-12-10,Jane Smith,,,1,10.5,85.1,Cash,Germany
9663,2024-12-10,John Doe,Fruits,Apple,,10.5,422.47,Credit Card,INDIA
0,"Dec 11, 2024",,Electronics,Laptop,1,20.0,27.69,Paypal,United States
3198,"Dec 11, 2024",,,,2,20.0,486.83,CASH,USA
4785,2024-12-10,Maria Lopez,Clothing,Shirt,Five,20.0,459.08,Paypal,United States
7385,2024-12-10,Ali Khan,Household,Table,2,15.0,388.98,Paypal,Germany
